enzyme	name	all	unique
FalI	Thermodesulfobacteria	17194	16975
FalI	Thermotogae	48521	48071
FalI	Verrucomicrobia	73796	71579
FalI	candidate division NC10	631	616
FalI	unclassified	64058	42901
FalI	Ascomycota	1862334	1825835
FalI	Basidiomycota	434668	419235
FalI	Chytridiomycota	13973	13603
FalI	Microsporidia	15084	14801
FalI	Mucoromycota	70774	66422
HaeIV	Candidatus Bathyarchaeota	1730	1722
HaeIV	Candidatus Korarchaeota	7780	7693
HaeIV	Candidatus Micrarchaeota	1195	1178
HaeIV	Crenarchaeota	113565	112744
HaeIV	Euryarchaeota	2507452	2490271
HaeIV	Thaumarchaeota	80109	79357
HaeIV	unclassified	14082	13685
HaeIV	Abditibacteriota	4275	4229
HaeIV	Acidobacteria	439574	430654
HaeIV	Actinobacteria	27852492	27594541
HaeIV	Aquificae	42229	41843
HaeIV	Armatimonadetes	38702	38292
HaeIV	Bacteroidetes	9523784	9423966
HaeIV	Balneolaeota	89505	88763
HaeIV	Caldiserica	1448	1393
HaeIV	Calditrichaeota	5279	5126
HaeIV	Candidatus Atribacteria	2041	1819
HaeIV	Candidatus Bipolaricaulota	1491	1462
HaeIV	Candidatus Cloacimonetes	3780	3672
HaeIV	Candidatus Cryosericota	12297	12232
HaeIV	Candidatus Gracilibacteria	705	679
HaeIV	Candidatus Kryptonia	11744	11662
HaeIV	Candidatus Marinimicrobia	28268	27970
HaeIV	Candidatus Melainabacteria	11413	11101
HaeIV	Candidatus Saccharibacteria	30591	30307
HaeIV	Candidatus Tectomicrobia	23605	23497
HaeIV	Chlamydiae	88143	86468
HaeIV	Chlorobi	82669	81054
HaeIV	Chloroflexi	420313	414547
HaeIV	Chrysiogenetes	6613	6395
HaeIV	Coprothermobacterota	3553	3425
HaeIV	Cyanobacteria	2168284	2131479
HaeIV	Deferribacteres	27807	27290
HaeIV	Deinococcus-Thermus	197006	193079
HaeIV	Dictyoglomi	5644	5572
HaeIV	Elusimicrobia	4089	4016
HaeIV	Fibrobacteres	84688	84101
HaeIV	Firmicutes	18933687	18684691
HaeIV	Fusobacteria	115356	111609
HaeIV	Gemmatimonadetes	26546	26060
HaeIV	Ignavibacteriae	8663	8522
HaeIV	Kiritimatiellaeota	27389	26766
HaeIV	Lentisphaerae	20037	19566
HaeIV	Nitrospinae	4206	4138
HaeIV	Nitrospirae	135034	133697
HaeIV	Planctomycetes	1975087	1959016
HaeIV	Proteobacteria	53212876	52664511
HaeIV	Rhodothermaeota	22106	21806
HaeIV	Spirochaetes	846084	838596
HaeIV	Synergistetes	77112	75974
HaeIV	Tenericutes	159745	155216
HaeIV	Thermodesulfobacteria	16040	15699
HaeIV	Thermotogae	115522	114308
HaeIV	Verrucomicrobia	368653	359407
HaeIV	candidate division NC10	5083	4995
HaeIV	unclassified	304529	199230
HaeIV	Ascomycota	10172058	10073719
HaeIV	Basidiomycota	2728878	2651681
HaeIV	Chytridiomycota	83870	80263
HaeIV	Microsporidia	47242	46065
HaeIV	Mucoromycota	267511	250787
Hin4I	Candidatus Bathyarchaeota	1993	1984
Hin4I	Candidatus Korarchaeota	10461	10359
Hin4I	Candidatus Micrarchaeota	1073	1054
Hin4I	Crenarchaeota	137505	136538
Hin4I	Euryarchaeota	2659093	2640880
Hin4I	Thaumarchaeota	71647	70970
Hin4I	unclassified	13043	12640
Hin4I	Abditibacteriota	3819	3780
Hin4I	Acidobacteria	466220	457659
Hin4I	Actinobacteria	29528505	29264711
Hin4I	Aquificae	50620	50224
Hin4I	Armatimonadetes	39765	39414
Hin4I	Bacteroidetes	8435974	8346971
Hin4I	Balneolaeota	82061	81431
Hin4I	Caldiserica	1438	1388
Hin4I	Calditrichaeota	4478	4356
Hin4I	Candidatus Atribacteria	1887	1687
Hin4I	Candidatus Bipolaricaulota	1963	1931
Hin4I	Candidatus Cloacimonetes	3823	3719
Hin4I	Candidatus Cryosericota	13066	13000
Hin4I	Candidatus Gracilibacteria	684	662
Hin4I	Candidatus Kryptonia	11408	11342
Hin4I	Candidatus Marinimicrobia	25731	25482
Hin4I	Candidatus Melainabacteria	10501	10231
Hin4I	Candidatus Saccharibacteria	26946	26680
Hin4I	Candidatus Tectomicrobia	22125	22038
Hin4I	Chlamydiae	92463	91011
Hin4I	Chlorobi	84008	82621
Hin4I	Chloroflexi	400862	395234
Hin4I	Chrysiogenetes	6512	6317
Hin4I	Coprothermobacterota	3692	3584
Hin4I	Cyanobacteria	2113050	2077395
Hin4I	Deferribacteres	28041	27533
Hin4I	Deinococcus-Thermus	238696	234206
Hin4I	Dictyoglomi	6202	6138
Hin4I	Elusimicrobia	3858	3786
Hin4I	Fibrobacteres	82378	81828
Hin4I	Firmicutes	16826024	16600899
Hin4I	Fusobacteria	106867	103470
Hin4I	Gemmatimonadetes	24537	24111
Hin4I	Ignavibacteriae	7658	7556
Hin4I	Kiritimatiellaeota	24553	24026
Hin4I	Lentisphaerae	19255	18813
Hin4I	Nitrospinae	3794	3733
Hin4I	Nitrospirae	130269	129148
Hin4I	Planctomycetes	1765036	1750422
Hin4I	Proteobacteria	48063588	47553967
Hin4I	Rhodothermaeota	30524	30097
Hin4I	Spirochaetes	826140	819191
Hin4I	Synergistetes	90155	88918
Hin4I	Tenericutes	123099	119375
Hin4I	Thermodesulfobacteria	18739	18396
Hin4I	Thermotogae	119282	118095
Hin4I	Verrucomicrobia	393515	384602
Hin4I	candidate division NC10	5144	5063
Hin4I	unclassified	275945	181808
Hin4I	Ascomycota	10661416	10561960
Hin4I	Basidiomycota	2944473	2865656
Hin4I	Chytridiomycota	75426	72632
Hin4I	Microsporidia	46026	44871
Hin4I	Mucoromycota	231795	217882
PpiI	Candidatus Bathyarchaeota	201	201
PpiI	Candidatus Korarchaeota	934	926
PpiI	Candidatus Micrarchaeota	70	70
PpiI	Crenarchaeota	14803	14699
PpiI	Euryarchaeota	400641	397814
PpiI	Thaumarchaeota	4044	4002
PpiI	unclassified	1787	1669
PpiI	Abditibacteriota	364	358
PpiI	Acidobacteria	49409	48157
PpiI	Actinobacteria	3953006	3913365
PpiI	Aquificae	5122	5087
PpiI	Armatimonadetes	3901	3854
PpiI	Bacteroidetes	563674	556505
PpiI	Balneolaeota	5545	5513
PpiI	Caldiserica	77	77
PpiI	Calditrichaeota	257	253
PpiI	Candidatus Atribacteria	77	69
PpiI	Candidatus Bipolaricaulota	651	638
PpiI	Candidatus Cloacimonetes	344	339
PpiI	Candidatus Cryosericota	1397	1388
PpiI	Candidatus Gracilibacteria	61	61
PpiI	Candidatus Kryptonia	674	673
PpiI	Candidatus Marinimicrobia	1644	1635
PpiI	Candidatus Melainabacteria	713	700
PpiI	Candidatus Saccharibacteria	1261	1244
PpiI	Candidatus Tectomicrobia	1404	1395
PpiI	Chlamydiae	5782	5696
PpiI	Chlorobi	10216	10038
PpiI	Chloroflexi	32263	31679
PpiI	Chrysiogenetes	540	528
PpiI	Coprothermobacterota	329	322
PpiI	Cyanobacteria	124256	121294
PpiI	Deferribacteres	2275	2248
PpiI	Deinococcus-Thermus	46393	45426
PpiI	Dictyoglomi	293	290
PpiI	Elusimicrobia	213	211
PpiI	Fibrobacteres	10910	10838
PpiI	Firmicutes	1059780	1043644
PpiI	Fusobacteria	7055	6775
PpiI	Gemmatimonadetes	3754	3642
PpiI	Ignavibacteriae	532	526
PpiI	Kiritimatiellaeota	3050	2976
PpiI	Lentisphaerae	3067	3019
PpiI	Nitrospinae	583	576
PpiI	Nitrospirae	10305	10184
PpiI	Planctomycetes	158399	156406
PpiI	Proteobacteria	4526026	4471584
PpiI	Rhodothermaeota	5393	5244
PpiI	Spirochaetes	66792	66218
PpiI	Synergistetes	9295	9161
PpiI	Tenericutes	6277	6033
PpiI	Thermodesulfobacteria	1474	1435
PpiI	Thermotogae	10047	9951
PpiI	Verrucomicrobia	45229	44223
PpiI	candidate division NC10	416	404
PpiI	unclassified	22596	13646
PpiI	Ascomycota	735318	728700
PpiI	Basidiomycota	203812	198239
PpiI	Chytridiomycota	3965	3852
PpiI	Microsporidia	2842	2758
PpiI	Mucoromycota	11295	10612
PsrI	Candidatus Bathyarchaeota	183	183
PsrI	Candidatus Korarchaeota	435	428
PsrI	Candidatus Micrarchaeota	79	76
PsrI	Crenarchaeota	12024	11932
PsrI	Euryarchaeota	168278	167001
PsrI	Thaumarchaeota	5242	5167
PsrI	unclassified	838	765
PsrI	Abditibacteriota	101	96
PsrI	Acidobacteria	24390	23770
PsrI	Actinobacteria	1388166	1372141
PsrI	Aquificae	4905	4859
PsrI	Armatimonadetes	2162	2138
PsrI	Bacteroidetes	865853	856380
PsrI	Balneolaeota	6045	5994
PsrI	Caldiserica	129	128
PsrI	Calditrichaeota	385	379
PsrI	Candidatus Atribacteria	144	126
PsrI	Candidatus Bipolaricaulota	184	180
PsrI	Candidatus Cloacimonetes	443	430
PsrI	Candidatus Cryosericota	737	733
PsrI	Candidatus Gracilibacteria	74	74
PsrI	Candidatus Kryptonia	469	466
PsrI	Candidatus Marinimicrobia	1471	1454
PsrI	Candidatus Melainabacteria	1069	1029
PsrI	Candidatus Saccharibacteria	1330	1306
PsrI	Candidatus Tectomicrobia	679	674
PsrI	Chlamydiae	4789	4652
PsrI	Chlorobi	5231	5136
PsrI	Chloroflexi	20539	20198
PsrI	Chrysiogenetes	444	433
PsrI	Coprothermobacterota	471	468
PsrI	Cyanobacteria	128698	126375
PsrI	Deferribacteres	1870	1826
PsrI	Deinococcus-Thermus	23215	22657
PsrI	Dictyoglomi	460	458
PsrI	Elusimicrobia	377	369
PsrI	Fibrobacteres	9699	9641
PsrI	Firmicutes	1316292	1298014
PsrI	Fusobacteria	12570	12168
PsrI	Gemmatimonadetes	1882	1832
PsrI	Ignavibacteriae	576	567
PsrI	Kiritimatiellaeota	1482	1446
PsrI	Lentisphaerae	1410	1381
PsrI	Nitrospinae	298	294
PsrI	Nitrospirae	4435	4372
PsrI	Planctomycetes	74138	73077
PsrI	Proteobacteria	2291841	2260801
PsrI	Rhodothermaeota	1792	1720
PsrI	Spirochaetes	59041	58461
PsrI	Synergistetes	4555	4460
PsrI	Tenericutes	13239	12804
PsrI	Thermodesulfobacteria	1378	1355
PsrI	Thermotogae	10669	10552
PsrI	Verrucomicrobia	17720	17007
PsrI	candidate division NC10	193	188
PsrI	unclassified	15637	10504
PsrI	Ascomycota	487524	481056
PsrI	Basidiomycota	125014	120678
PsrI	Chytridiomycota	3798	3643
PsrI	Microsporidia	3010	2954
PsrI	Mucoromycota	15326	14377
