enzyme	name	all	unique
BcgI	unclassified	11349	11213
BcgI	unclassified	6797	6709
BcgI	Acidimicrobiales	39456	38820
BcgI	Acidothermales	2878	2829
BcgI	Actinomycetales	292199	276777
BcgI	Actinopolysporales	40240	38910
BcgI	Bifidobacteriales	349777	340629
BcgI	Candidatus Nanopelagicales	8827	8620
BcgI	Catenulisporales	27759	20210
BcgI	Corynebacteriales	4953485	4855010
BcgI	Cryptosporangiales	29112	27422
BcgI	Frankiales	215440	206145
BcgI	Geodermatophilales	263681	250721
BcgI	Glycomycetales	85033	79877
BcgI	Jiangellales	94284	83883
BcgI	Kineosporiales	52328	48223
BcgI	Micrococcales	4790014	4678878
BcgI	Micromonosporales	1019696	980029
BcgI	Nakamurellales	37812	35976
BcgI	Propionibacteriales	1155532	1110455
BcgI	Pseudonocardiales	1633552	1555611
BcgI	Sporichthyales	6602	6165
BcgI	Streptomycetales	4675081	4523158
BcgI	Streptosporangiales	990938	935659
BcgI	unclassified	78887	41366
BcgI	Coriobacteriales	225386	213001
BcgI	Eggerthellales	149360	135982
BcgI	Egibacterales	5633	5523
BcgI	Egicoccales	5167	4965
BcgI	Euzebyales	19569	19226
BcgI	Nitriliruptorales	6987	6773
BcgI	Gaiellales	4650	4548
BcgI	Rubrobacterales	18838	18333
BcgI	Solirubrobacterales	72946	71168
BcgI	Thermoleophilales	3013	2966
BcgI	unclassified	14094	13452
BcgI	Aquificales	3466	3447
BcgI	Desulfurobacteriales	2139	2126
BcgI	Capsulimonadales	6292	6236
BcgI	Chthonomonadales	3526	3518
BcgI	Fimbriimonadales	4728	4704
BcgI	unclassified	4248	4217
BcgI	Bacteroidales	804102	786124
BcgI	Marinilabiliales	80345	79425
BcgI	Chitinophagales	284736	283172
BcgI	Cytophagales	681990	677882
BcgI	Flavobacteriales	800750	788002
BcgI	unclassified	922	839
BcgI	Saprospirales	62264	61654
BcgI	Sphingobacteriales	384607	380952
BcgI	Bacteroidetes Order II. Incertae sedis	47760	47262
BcgI	unclassified	5770	2862
BcgI	Balneolales	20180	20094
BcgI	unclassified	2781	2724
BcgI	Caldisericales	398	394
BcgI	Calditrichales	1946	1923
BcgI	unclassified	318	274
BcgI	unclassified	747	740
BcgI	unclassified	658	643
BcgI	Candidatus Cryosericales	6873	6848
BcgI	unclassified	24	23
BcgI	unclassified	2123	2119
BcgI	unclassified	6908	6861
BcgI	Candidatus Gastranaerophilales	1449	1413
BcgI	unclassified	2011	1987
BcgI	unclassified	11289	11203
BcgI	unclassified	11788	11762
BcgI	Chlamydiales	8119	7934
BcgI	Parachlamydiales	12405	12291
BcgI	Chlorobiales	53635	52956
BcgI	Anaerolineales	23094	22897
BcgI	unclassified	6825	6771
BcgI	Ardenticatenales	6735	6655
BcgI	Caldilineales	8828	8585
BcgI	Chloroflexales	76956	76271
BcgI	Herpetosiphonales	11041	10984
BcgI	Dehalococcoidales	2348	2304
BcgI	unclassified	4723	4589
BcgI	Ktedonobacterales	48581	47627
BcgI	Thermogemmatisporales	16116	16013
BcgI	Thermoflexales	4781	4721
BcgI	Sphaerobacterales	7559	7461
BcgI	Thermomicrobiales	3928	3903
BcgI	unclassified	3512	3459
BcgI	Chrysiogenales	4082	4004
BcgI	Coprothermobacterales	1026	996
BcgI	Gloeobacterales	10395	10278
BcgI	Chroococcales	60128	54344
BcgI	Chroococcidiopsidales	13432	9238
BcgI	Gloeoemargaritales	1226	1203
BcgI	Nostocales	185299	179173
BcgI	Oscillatoriales	106379	93235
BcgI	Pleurocapsales	22397	22059
BcgI	Spirulinales	4284	4197
BcgI	Synechococcales	297882	286668
BcgI	unclassified	31384	30207
BcgI	Deferribacterales	5721	5661
BcgI	Deinococcales	138461	136394
BcgI	Thermales	39029	38444
BcgI	Dictyoglomales	340	338
BcgI	Elusimicrobiales	857	854
BcgI	Endomicrobiales	746	478
BcgI	unclassified	303	43
BcgI	Chitinivibrionales	948	942
BcgI	Fibrobacterales	63927	63669
BcgI	Bacillales	3255529	3210580
BcgI	Lactobacillales	703670	684198
BcgI	unclassified	633	146
BcgI	Candidatus Borkfalkiales	2307	2275
BcgI	Clostridiales	1140365	1093957
BcgI	Halanaerobiales	7083	6991
BcgI	Natranaerobiales	566	556
BcgI	Thermoanaerobacterales	37433	36393
BcgI	unclassified	13868	3697
BcgI	Erysipelotrichales	52796	41574
BcgI	Limnochordales	2330	2292
BcgI	Acidaminococcales	11116	10694
BcgI	Selenomonadales	154241	149600
BcgI	Veillonellales	62476	58071
BcgI	Tissierellales	29359	25147
BcgI	unclassified	9087	6507
BcgI	unclassified	26628	15736
BcgI	Fusobacteriales	11010	10422
BcgI	Gemmatimonadales	21978	21648
BcgI	Ignavibacteriales	2857	2849
BcgI	Kiritimatiellales	17730	17454
BcgI	Lentisphaerales	2371	2318
BcgI	Victivallales	11070	10925
BcgI	Nitrospinales	2175	2151
BcgI	Nitrospirales	43761	43375
BcgI	unclassified	1053	1049
BcgI	Candidatus Brocadiales	7566	7422
BcgI	Phycisphaerales	3340	3280
BcgI	Sedimentisphaerales	3490	3454
BcgI	unclassified	17221	17046
BcgI	Planctomycetales	382403	372550
BcgI	unclassified	535217	524061
BcgI	Acidithiobacillales	27047	26368
BcgI	Caulobacterales	292206	273781
BcgI	Emcibacterales	6490	6315
BcgI	Holosporales	5092	4945
BcgI	Kiloniellales	12119	12036
BcgI	Kordiimonadales	19325	16069
BcgI	Magnetococcales	7467	7268
BcgI	Minwuiales	5288	4936
BcgI	Parvularculales	18806	18081
BcgI	Pelagibacterales	2993	2979
BcgI	Rhizobiales	8543367	8369808
BcgI	Rhodobacterales	3113194	3054929
BcgI	Rhodospirillales	1350650	1310045
BcgI	Rhodothalassiales	3124	2914
BcgI	Rickettsiales	15998	15308
BcgI	Sneathiellales	8715	8379
BcgI	Sphingomonadales	2402631	2326634
BcgI	unclassified	101002	82671
BcgI	Burkholderiales	7568409	7410804
BcgI	Ferrovales	3097	3005
BcgI	Neisseriales	384042	365107
BcgI	Nitrosomonadales	295407	286985
BcgI	Rhodocyclales	298940	284455
BcgI	unclassified	68691	55206
BcgI	Bradymonadales	37233	36856
BcgI	Desulfarculales	5631	5072
BcgI	Desulfobacterales	97855	96573
BcgI	Desulfovibrionales	190171	187275
BcgI	Desulfurellales	2036	2010
BcgI	Desulfuromonadales	130922	128623
BcgI	Myxococcales	511712	505146
BcgI	Syntrophobacterales	29342	28882
BcgI	unclassified	7223	6344
BcgI	Campylobacterales	135523	130267
BcgI	Nautiliales	1717	1705
BcgI	unclassified	4077	4051
BcgI	Acidiferrobacterales	13686	13182
BcgI	Aeromonadales	278382	263136
BcgI	Alteromonadales	1010063	991211
BcgI	Arenicellales	3221	3210
BcgI	Cardiobacteriales	13885	13450
BcgI	Cellvibrionales	263580	259767
BcgI	Chromatiales	409458	398409
BcgI	Enterobacterales	2139443	2072714
BcgI	Immundisolibacterales	3407	3094
BcgI	Legionellales	87633	86767
BcgI	Methylococcales	178170	173488
BcgI	Nevskiales	150070	145098
BcgI	Oceanospirillales	927135	900315
BcgI	Orbales	19899	19573
BcgI	Pasteurellales	134137	130525
BcgI	Pseudomonadales	4404758	4288383
BcgI	Salinisphaerales	39399	38496
BcgI	Thiotrichales	83896	82202
BcgI	Vibrionales	777247	752503
BcgI	Xanthomonadales	1761361	1711785
BcgI	unclassified	129214	116175
BcgI	Hydrogenophilales	15306	14545
BcgI	Bacteriovoracales	6618	6594
BcgI	Bdellovibrionales	19940	19876
BcgI	Oligoflexales	10357	10292
BcgI	Silvanigrellales	1806	1797
BcgI	Mariprofundales	13186	13081
BcgI	unclassified	2421	2408
BcgI	phylum	2716	3
BcgI	unclassified	11147	3259
BcgI	Rhodothermales	16886	16613
BcgI	Brachyspirales	5073	4960
BcgI	Brevinematales	418	412
BcgI	Leptospirales	117003	116373
BcgI	Spirochaetales	85299	84293
BcgI	Synergistales	32892	32507
BcgI	Acholeplasmatales	2037	1988
BcgI	Anaeroplasmatales	157	156
BcgI	Entomoplasmatales	3128	3062
BcgI	Mycoplasmatales	12585	12223
BcgI	unclassified	803	777
BcgI	Thermodesulfobacteriales	2718	2682
BcgI	Kosmotogales	8901	8823
BcgI	Mesoaciditogales	539	527
BcgI	Petrotogales	3209	3130
BcgI	Thermotogales	13008	12962
BcgI	Methylacidiphilales	3045	3021
BcgI	Opitutales	85693	84344
BcgI	Puniceicoccales	7209	7177
BcgI	Chthoniobacterales	9583	9493
BcgI	unclassified	10589	10476
BcgI	Verrucomicrobiales	89238	86471
BcgI	unclassified	5366	5306
BcgI	unclassified	29553	28897
BcgI	unclassified	1911	1882
BcgI	Candidatus Babeliales	99	96
BcgI	Haloplasmatales	690	679
BcgI	unclassified	155560	84277
BcgI	Botryosphaeriales	27906	27724
BcgI	Capnodiales	160058	157709
BcgI	Dothideales	62619	62413
BcgI	Pleosporales	234967	233529
BcgI	Venturiales	21186	21072
BcgI	unclassified	19361	19253
BcgI	Chaetothyriales	451682	450516
BcgI	Eurotiales	653536	650474
BcgI	Onygenales	114432	113787
BcgI	Verrucariales	18533	18293
BcgI	Helotiales	125016	123230
BcgI	unclassified	41697	40875
BcgI	Orbiliales	16999	16973
BcgI	Pezizales	30089	28687
BcgI	Pneumocystidales	2443	2392
BcgI	Saccharomycetales	201146	198387
BcgI	Schizosaccharomycetales	14666	14431
BcgI	Glomerellales	165413	164141
BcgI	Hypocreales	473699	469010
BcgI	Magnaporthales	74293	73076
BcgI	Microascales	24429	24333
BcgI	Ophiostomatales	48422	48103
BcgI	Sordariales	153040	151196
BcgI	Togniniales	28479	28346
BcgI	Xylariales	31235	31090
BcgI	Xylonales	13970	13926
BcgI	unclassified	9200	9150
BcgI	Agaricales	97751	93881
BcgI	Boletales	42736	41930
BcgI	Corticiales	27182	26600
BcgI	Gloeophyllales	22565	21975
BcgI	Hymenochaetales	17775	17590
BcgI	Polyporales	175838	170872
BcgI	Russulales	50215	49083
BcgI	Ceraceosorales	26218	26197
BcgI	Entylomatales	28291	28175
BcgI	Exobasidiales	29557	29397
BcgI	Georgefischeriales	20338	20281
BcgI	Microstromatales	33608	33552
BcgI	Malasseziales	35053	34912
BcgI	Sporidiobolales	49834	49537
BcgI	Mixiales	18468	18132
BcgI	Pucciniales	37717	34446
BcgI	Tremellales	100720	99982
BcgI	Trichosporonales	62520	62192
BcgI	Ustilaginales	144571	144111
BcgI	Wallemiales	7608	7554
BcgI	Rhizophydiales	8242	7773
BcgI	Spizellomycetales	11979	11872
BcgI	unclassified	10113	9805
BcgI	Glomerales	10249	9495
BcgI	Mortierellales	12371	11697
BcgI	Mucorales	14695	14134
BplI	unclassified	250	250
BplI	unclassified	2660	2640
BplI	unclassified	96	95
BplI	Acidilobales	1590	1584
BplI	Desulfurococcales	9617	9579
BplI	Fervidicoccales	324	323
BplI	Sulfolobales	9727	9600
BplI	Thermoproteales	10294	10235
BplI	Archaeoglobales	4510	4490
BplI	Candidatus Methanoliparales	811	806
BplI	Halobacteriales	106438	100377
BplI	Haloferacales	142684	136994
BplI	Natrialbales	100166	97308
BplI	Methanobacteriales	7139	7090
BplI	Methanococcales	2703	2670
BplI	Methanocellales	2297	2250
BplI	Methanomicrobiales	18913	18753
BplI	Methanosarcinales	23741	23540
BplI	Methanonatronarchaeales	150	147
BplI	Methanopyrales	1602	1598
BplI	Thermococcales	27666	27578
BplI	Methanomassiliicoccales	3285	3233
BplI	Thermoplasmatales	2329	2304
BplI	unclassified	863	843
BplI	unclassified	752	744
BplI	Candidatus Nitrosocaldales	422	422
BplI	Nitrososphaerales	2129	2103
BplI	Nitrosopumilales	2363	2338
BplI	unclassified	1927	1915
BplI	unclassified	1687	1591
BplI	Abditibacteriales	328	322
BplI	Acidobacteriales	56788	56106
BplI	Bryobacterales	8130	8021
BplI	unclassified	772	762
BplI	Blastocatellales	975	968
BplI	unclassified	614	300
BplI	Holophagales	2065	2010
BplI	Thermoanaerobaculales	599	591
BplI	unclassified	1589	1567
BplI	unclassified	1994	1959
BplI	Acidimicrobiales	11648	11327
BplI	Acidothermales	554	519
BplI	Actinomycetales	119123	112014
BplI	Actinopolysporales	19102	18365
BplI	Bifidobacteriales	55664	53597
BplI	Candidatus Nanopelagicales	2852	2770
BplI	Catenulisporales	8552	5751
BplI	Corynebacteriales	885034	858351
BplI	Cryptosporangiales	7021	6447
BplI	Frankiales	52551	49564
BplI	Geodermatophilales	74492	69949
BplI	Glycomycetales	29619	27171
BplI	Jiangellales	21248	18406
BplI	Kineosporiales	15086	13570
BplI	Micrococcales	1268494	1229183
BplI	Micromonosporales	219875	208849
BplI	Nakamurellales	8089	7372
BplI	Propionibacteriales	319754	302782
BplI	Pseudonocardiales	354979	334317
BplI	Sporichthyales	1861	1688
BplI	Streptomycetales	1442224	1394911
BplI	Streptosporangiales	348171	329039
BplI	unclassified	24154	12558
BplI	Coriobacteriales	74379	69504
BplI	Eggerthellales	29403	26199
BplI	Egibacterales	1592	1541
BplI	Egicoccales	1087	1000
BplI	Euzebyales	4566	4388
BplI	Nitriliruptorales	1596	1511
BplI	Gaiellales	1350	1283
BplI	Rubrobacterales	14065	13733
BplI	Solirubrobacterales	18402	17659
BplI	Thermoleophilales	743	716
BplI	unclassified	3476	3215
BplI	Aquificales	7121	7076
BplI	Desulfurobacteriales	4463	4434
BplI	Capsulimonadales	1427	1409
BplI	Chthonomonadales	1326	1316
BplI	Fimbriimonadales	1825	1806
BplI	unclassified	1183	1172
BplI	Bacteroidales	210201	205465
BplI	Marinilabiliales	18534	18246
BplI	Chitinophagales	41146	40698
BplI	Cytophagales	149096	147494
BplI	Flavobacteriales	203386	200664
BplI	unclassified	490	450
BplI	Saprospirales	15280	15082
BplI	Sphingobacteriales	64622	63709
BplI	Bacteroidetes Order II. Incertae sedis	13963	13775
BplI	unclassified	1335	873
BplI	Balneolales	7165	7117
BplI	unclassified	392	383
BplI	Caldisericales	191	184
BplI	Calditrichales	293	282
BplI	unclassified	157	142
BplI	unclassified	513	505
BplI	unclassified	303	291
BplI	Candidatus Cryosericales	1770	1760
BplI	unclassified	41	38
BplI	unclassified	1083	1073
BplI	unclassified	2497	2475
BplI	Candidatus Gastranaerophilales	517	508
BplI	unclassified	516	509
BplI	unclassified	2328	2299
BplI	unclassified	2587	2574
BplI	Chlamydiales	6525	6451
BplI	Parachlamydiales	6279	6234
BplI	Chlorobiales	13353	13154
BplI	Anaerolineales	5565	5480
BplI	unclassified	805	785
BplI	Ardenticatenales	731	709
BplI	Caldilineales	1787	1730
BplI	Chloroflexales	9389	9211
BplI	Herpetosiphonales	715	711
BplI	Dehalococcoidales	877	862
BplI	unclassified	1280	1237
BplI	Ktedonobacterales	15672	15254
BplI	Thermogemmatisporales	5219	5178
BplI	Thermoflexales	1686	1645
BplI	Sphaerobacterales	2044	2009
BplI	Thermomicrobiales	1002	991
BplI	unclassified	570	560
BplI	Chrysiogenales	856	835
BplI	Coprothermobacterales	508	495
BplI	Gloeobacterales	2064	2016
BplI	Chroococcales	19706	18038
BplI	Chroococcidiopsidales	2396	1493
BplI	Gloeoemargaritales	182	177
BplI	Nostocales	60871	59180
BplI	Oscillatoriales	36689	33595
BplI	Pleurocapsales	6603	6403
BplI	Spirulinales	1148	1110
BplI	Synechococcales	80820	77856
BplI	unclassified	8453	8002
BplI	Deferribacterales	4046	4003
BplI	Deinococcales	34214	33524
BplI	Thermales	27625	27065
BplI	Dictyoglomales	800	798
BplI	Elusimicrobiales	187	181
BplI	Endomicrobiales	161	86
BplI	unclassified	94	22
BplI	Chitinivibrionales	742	736
BplI	Fibrobacterales	8678	8617
BplI	Bacillales	778569	765942
BplI	Lactobacillales	160642	154577
BplI	unclassified	219	55
BplI	Candidatus Borkfalkiales	331	322
BplI	Clostridiales	435277	419423
BplI	Halanaerobiales	5537	5446
BplI	Natranaerobiales	402	393
BplI	Thermoanaerobacterales	16023	15594
BplI	unclassified	4517	876
BplI	Erysipelotrichales	11192	8346
BplI	Limnochordales	1486	1442
BplI	Acidaminococcales	1882	1799
BplI	Selenomonadales	26506	25619
BplI	Veillonellales	8858	8231
BplI	Tissierellales	13135	11574
BplI	unclassified	2980	2486
BplI	unclassified	7071	4364
BplI	Fusobacteriales	8290	8030
BplI	Gemmatimonadales	2757	2695
BplI	Ignavibacteriales	674	670
BplI	Kiritimatiellales	2542	2489
BplI	Lentisphaerales	887	870
BplI	Victivallales	1586	1556
BplI	Nitrospinales	364	359
BplI	Nitrospirales	15098	14997
BplI	unclassified	822	821
BplI	Candidatus Brocadiales	2508	2452
BplI	Phycisphaerales	1036	999
BplI	Sedimentisphaerales	1582	1566
BplI	unclassified	2885	2853
BplI	Planctomycetales	72253	70344
BplI	unclassified	94942	92731
BplI	Acidithiobacillales	4765	4615
BplI	Caulobacterales	61347	57594
BplI	Emcibacterales	1034	995
BplI	Holosporales	2354	2259
BplI	Kiloniellales	2410	2384
BplI	Kordiimonadales	2240	1979
BplI	Magnetococcales	2873	2763
BplI	Minwuiales	909	823
BplI	Parvularculales	4058	3867
BplI	Pelagibacterales	1690	1673
BplI	Rhizobiales	1198647	1165440
BplI	Rhodobacterales	429146	415844
BplI	Rhodospirillales	189724	181315
BplI	Rhodothalassiales	305	273
BplI	Rickettsiales	6253	5907
BplI	Sneathiellales	1270	1182
BplI	Sphingomonadales	202487	193661
BplI	unclassified	12755	10677
BplI	Burkholderiales	657231	634825
BplI	Ferrovales	868	855
BplI	Neisseriales	32508	30148
BplI	Nitrosomonadales	34653	33442
BplI	Rhodocyclales	30517	28293
BplI	unclassified	7768	6219
BplI	Bradymonadales	15957	15786
BplI	Desulfarculales	2549	2418
BplI	Desulfobacterales	29989	29450
BplI	Desulfovibrionales	55789	54626
BplI	Desulfurellales	1329	1294
BplI	Desulfuromonadales	36115	35294
BplI	Myxococcales	241333	238610
BplI	Syntrophobacterales	11163	10988
BplI	unclassified	2541	2210
BplI	Campylobacterales	63853	62463
BplI	Nautiliales	626	614
BplI	unclassified	2329	2299
BplI	Acidiferrobacterales	2134	2007
BplI	Aeromonadales	71356	67041
BplI	Alteromonadales	211284	205690
BplI	Arenicellales	581	575
BplI	Cardiobacteriales	838	780
BplI	Cellvibrionales	48859	47718
BplI	Chromatiales	72993	69688
BplI	Enterobacterales	335277	321088
BplI	Immundisolibacterales	334	289
BplI	Legionellales	26359	26079
BplI	Methylococcales	17775	17059
BplI	Nevskiales	16488	15647
BplI	Oceanospirillales	198645	190733
BplI	Orbales	3162	3087
BplI	Pasteurellales	17656	16957
BplI	Pseudomonadales	513814	494420
BplI	Salinisphaerales	4345	4127
BplI	Thiotrichales	16014	15560
BplI	Vibrionales	195033	188503
BplI	Xanthomonadales	148459	141356
BplI	unclassified	30448	27421
BplI	Hydrogenophilales	2681	2498
BplI	Bacteriovoracales	7209	7163
BplI	Bdellovibrionales	4425	4400
BplI	Oligoflexales	2795	2775
BplI	Silvanigrellales	663	656
BplI	Mariprofundales	2550	2502
BplI	unclassified	380	369
BplI	phylum	397	0
BplI	unclassified	2065	620
BplI	Rhodothermales	7217	7097
BplI	Brachyspirales	1885	1843
BplI	Brevinematales	96	95
BplI	Leptospirales	56633	56262
BplI	Spirochaetales	30672	30183
BplI	Synergistales	18554	18307
BplI	Acholeplasmatales	663	632
BplI	Anaeroplasmatales	100	97
BplI	Entomoplasmatales	822	798
BplI	Mycoplasmatales	3605	3396
BplI	unclassified	322	310
BplI	Thermodesulfobacteriales	3189	3144
BplI	Kosmotogales	6504	6418
BplI	Mesoaciditogales	322	310
BplI	Petrotogales	1638	1606
BplI	Thermotogales	9292	9253
BplI	Methylacidiphilales	1953	1939
BplI	Opitutales	14408	14066
BplI	Puniceicoccales	1419	1402
BplI	Chthoniobacterales	1493	1482
BplI	unclassified	3246	3222
BplI	Verrucomicrobiales	29165	28381
BplI	unclassified	1925	1906
BplI	unclassified	9844	9577
BplI	unclassified	766	752
BplI	Candidatus Babeliales	44	44
BplI	Haloplasmatales	237	230
BplI	unclassified	29948	18674
BplI	Botryosphaeriales	9105	8989
BplI	Capnodiales	54498	53285
BplI	Dothideales	24405	24222
BplI	Pleosporales	71035	70133
BplI	Venturiales	7231	7126
BplI	unclassified	7969	7918
BplI	Chaetothyriales	193406	192480
BplI	Eurotiales	296834	295001
BplI	Onygenales	60233	58884
BplI	Verrucariales	8262	8097
BplI	Helotiales	58796	58134
BplI	unclassified	19697	19072
BplI	Orbiliales	6625	6608
BplI	Pezizales	19252	18420
BplI	Pneumocystidales	752	729
BplI	Saccharomycetales	105360	103791
BplI	Schizosaccharomycetales	5482	5415
BplI	Glomerellales	67731	66904
BplI	Hypocreales	201600	199260
BplI	Magnaporthales	26074	25690
BplI	Microascales	13139	13065
BplI	Ophiostomatales	12414	12273
BplI	Sordariales	66970	66068
BplI	Togniniales	13747	13662
BplI	Xylariales	12582	12494
BplI	Xylonales	5996	5949
BplI	unclassified	3492	3447
BplI	Agaricales	39095	37293
BplI	Boletales	18351	17873
BplI	Corticiales	9230	8996
BplI	Gloeophyllales	9536	9208
BplI	Hymenochaetales	7927	7555
BplI	Polyporales	65112	62944
BplI	Russulales	20434	19852
BplI	Ceraceosorales	8868	8861
BplI	Entylomatales	8691	8632
BplI	Exobasidiales	10309	10222
BplI	Georgefischeriales	5623	5595
BplI	Microstromatales	15672	15624
BplI	Malasseziales	7541	7482
BplI	Sporidiobolales	22106	21869
BplI	Mixiales	5421	5324
BplI	Pucciniales	28295	25291
BplI	Tremellales	56923	56451
BplI	Trichosporonales	23516	23315
BplI	Ustilaginales	40883	40646
BplI	Wallemiales	3796	3756
BplI	Rhizophydiales	2013	1908
BplI	Spizellomycetales	4343	4280
BplI	unclassified	5487	5321
BplI	Glomerales	3882	3578
BplI	Mortierellales	6411	6035
BplI	Mucorales	6937	6621
BsaXI	unclassified	791	789
BsaXI	unclassified	3662	3621
BsaXI	unclassified	305	299
BsaXI	Acidilobales	2890	2869
BsaXI	Desulfurococcales	20094	20044
BsaXI	Fervidicoccales	656	645
BsaXI	Sulfolobales	27689	27341
BsaXI	Thermoproteales	24494	24329
BsaXI	Archaeoglobales	10729	10674
BsaXI	Candidatus Methanoliparales	1452	1444
BsaXI	Halobacteriales	170741	161424
BsaXI	Haloferacales	225437	216423
BsaXI	Natrialbales	128746	124517
BsaXI	Methanobacteriales	30245	29965
BsaXI	Methanococcales	13587	13409
BsaXI	Methanocellales	4686	4608
BsaXI	Methanomicrobiales	39563	39210
BsaXI	Methanosarcinales	57254	56718
BsaXI	Methanonatronarchaeales	738	720
BsaXI	Methanopyrales	3759	3749
BsaXI	Thermococcales	52913	52728
BsaXI	Methanomassiliicoccales	7534	7429
BsaXI	Thermoplasmatales	5706	5638
BsaXI	unclassified	1882	1826
BsaXI	unclassified	2159	2141
BsaXI	Candidatus Nitrosocaldales	930	928
BsaXI	Nitrososphaerales	5243	5190
BsaXI	Nitrosopumilales	6699	6645
BsaXI	unclassified	4392	4325
BsaXI	unclassified	3503	3298
BsaXI	Abditibacteriales	585	577
BsaXI	Acidobacteriales	122330	120779
BsaXI	Bryobacterales	19745	19499
BsaXI	unclassified	1473	1461
BsaXI	Blastocatellales	1252	1226
BsaXI	unclassified	2213	981
BsaXI	Holophagales	4572	4404
BsaXI	Thermoanaerobaculales	1766	1736
BsaXI	unclassified	3036	2989
BsaXI	unclassified	4954	4844
BsaXI	Acidimicrobiales	18108	17656
BsaXI	Acidothermales	1297	1235
BsaXI	Actinomycetales	209571	197303
BsaXI	Actinopolysporales	34354	32905
BsaXI	Bifidobacteriales	142412	137379
BsaXI	Candidatus Nanopelagicales	4923	4785
BsaXI	Catenulisporales	19121	12374
BsaXI	Corynebacteriales	1863810	1804644
BsaXI	Cryptosporangiales	14956	13933
BsaXI	Frankiales	111660	105546
BsaXI	Geodermatophilales	161079	151196
BsaXI	Glycomycetales	59625	54003
BsaXI	Jiangellales	46366	40323
BsaXI	Kineosporiales	31771	28199
BsaXI	Micrococcales	2273419	2196814
BsaXI	Micromonosporales	547047	519233
BsaXI	Nakamurellales	19308	17768
BsaXI	Propionibacteriales	609489	576803
BsaXI	Pseudonocardiales	791613	741973
BsaXI	Sporichthyales	3585	3247
BsaXI	Streptomycetales	3543086	3423558
BsaXI	Streptosporangiales	783736	738469
BsaXI	unclassified	50026	24979
BsaXI	Coriobacteriales	98275	91527
BsaXI	Eggerthellales	49740	44301
BsaXI	Egibacterales	2434	2363
BsaXI	Egicoccales	1877	1747
BsaXI	Euzebyales	11233	10855
BsaXI	Nitriliruptorales	3017	2896
BsaXI	Gaiellales	1881	1812
BsaXI	Rubrobacterales	20752	20118
BsaXI	Solirubrobacterales	30719	29478
BsaXI	Thermoleophilales	1060	1031
BsaXI	unclassified	6580	6086
BsaXI	Aquificales	16011	15845
BsaXI	Desulfurobacteriales	9020	8947
BsaXI	Capsulimonadales	4043	3983
BsaXI	Chthonomonadales	2653	2638
BsaXI	Fimbriimonadales	3438	3421
BsaXI	unclassified	2778	2746
BsaXI	Bacteroidales	570483	556957
BsaXI	Marinilabiliales	73084	72050
BsaXI	Chitinophagales	225182	223237
BsaXI	Cytophagales	543032	537730
BsaXI	Flavobacteriales	1039574	1026739
BsaXI	unclassified	1899	1717
BsaXI	Saprospirales	56985	56334
BsaXI	Sphingobacteriales	259181	255774
BsaXI	Bacteroidetes Order II. Incertae sedis	30022	29585
BsaXI	unclassified	3068	1568
BsaXI	Balneolales	19909	19781
BsaXI	unclassified	1251	1223
BsaXI	Caldisericales	511	500
BsaXI	Calditrichales	1077	1051
BsaXI	unclassified	637	572
BsaXI	unclassified	1352	1329
BsaXI	unclassified	1375	1353
BsaXI	Candidatus Cryosericales	4108	4090
BsaXI	unclassified	149	143
BsaXI	unclassified	2669	2661
BsaXI	unclassified	6869	6787
BsaXI	Candidatus Gastranaerophilales	1655	1622
BsaXI	unclassified	1246	1226
BsaXI	unclassified	4961	4893
BsaXI	unclassified	4706	4681
BsaXI	Chlamydiales	14119	13854
BsaXI	Parachlamydiales	11747	11628
BsaXI	Chlorobiales	25477	25056
BsaXI	Anaerolineales	13965	13790
BsaXI	unclassified	1760	1742
BsaXI	Ardenticatenales	2159	2113
BsaXI	Caldilineales	4820	4707
BsaXI	Chloroflexales	21275	20954
BsaXI	Herpetosiphonales	2122	2091
BsaXI	Dehalococcoidales	2794	2762
BsaXI	unclassified	3288	3208
BsaXI	Ktedonobacterales	33033	32329
BsaXI	Thermogemmatisporales	6862	6801
BsaXI	Thermoflexales	4116	4030
BsaXI	Sphaerobacterales	4312	4243
BsaXI	Thermomicrobiales	1778	1765
BsaXI	unclassified	1299	1271
BsaXI	Chrysiogenales	2401	2342
BsaXI	Coprothermobacterales	1556	1511
BsaXI	Gloeobacterales	3947	3852
BsaXI	Chroococcales	48451	44863
BsaXI	Chroococcidiopsidales	6221	4341
BsaXI	Gloeoemargaritales	1075	1057
BsaXI	Nostocales	159620	155315
BsaXI	Oscillatoriales	85464	78807
BsaXI	Pleurocapsales	15925	15546
BsaXI	Spirulinales	3587	3471
BsaXI	Synechococcales	170376	164434
BsaXI	unclassified	20929	19936
BsaXI	Deferribacterales	8015	7906
BsaXI	Deinococcales	80613	79168
BsaXI	Thermales	55573	54340
BsaXI	Dictyoglomales	2928	2903
BsaXI	Elusimicrobiales	782	774
BsaXI	Endomicrobiales	625	399
BsaXI	unclassified	254	54
BsaXI	Chitinivibrionales	1444	1441
BsaXI	Fibrobacterales	22576	22408
BsaXI	Bacillales	2470546	2433776
BsaXI	Lactobacillales	506496	489961
BsaXI	unclassified	1081	196
BsaXI	Candidatus Borkfalkiales	624	613
BsaXI	Clostridiales	1509106	1457281
BsaXI	Halanaerobiales	25982	25545
BsaXI	Natranaerobiales	1952	1923
BsaXI	Thermoanaerobacterales	56911	55404
