SampleID	16S	2B	Group	Color
S_8445	0.000524862	0	Underarm_9	16S
S_8533	0.000524862	0	Underarm_9	16S
S_6884	0.000525457	0	Underarm_5	16S
S_579	0.000525701	0	Underarm_10	16S
S_2646	0	0.000527226	Underarm_15	2B
S_8009	0.000527674	0	Underarm_8	16S
S_8209	0.000527674	0	Underarm_8	16S
S_3257	0.00052839	0	Underarm_16	16S
S_1809	0.000531152	0	Underarm_13	16S
S_7730	0	0.000532794	Underarm_7	2B
S_5457	0.000534426	0	Underarm_20	16S
S_5467	0.000534426	0	Underarm_20	16S
S_2698	0.00053472	0	Underarm_15	16S
S_2995	0.00053472	0	Underarm_15	16S
S_6285	0.000540633	0	Underarm_4	16S
S_3129	0.000543486	0	Underarm_16	16S
S_1469	0.000545834	0	Underarm_12	16S
S_1054	0.000225454	0.000321353	Underarm_11	Shared
S_3688	0.000547872	0	Underarm_17	16S
S_6730	0	0.000548705	Underarm_5	2B
S_1929	0.000548857	0	Underarm_13	16S
S_7773	0	0.000549025	Underarm_7	2B
S_5852	0	0.000549581	Underarm_3	2B
S_8380	0.000552486	0	Underarm_9	16S
S_8517	0.000552486	0	Underarm_9	16S
S_8564	0.000552486	0	Underarm_9	16S
S_8737	0.000552486	0	Underarm_9	16S
S_2284	0.000552866	0	Underarm_14	16S
S_2682	0.000553159	0	Underarm_15	16S
S_2694	0.000553159	0	Underarm_15	16S
S_2721	0.000553159	0	Underarm_15	16S
S_1990	0.000442627	0.000112226	Underarm_13	Shared
S_742	0.000554907	0	Underarm_10	16S
S_4458	0.000191186	0.000364446	Underarm_19	Shared
S_52	0.000556989	0	Underarm_1	16S
S_141	0.000556989	0	Underarm_1	16S
S_8274	0.000556989	0	Underarm_8	16S
S_5794	0.000557608	0	Underarm_3	16S
S_5823	0.000557608	0	Underarm_3	16S
S_3369	0.000558583	0	Underarm_16	16S
S_7248	0.000561798	0	Underarm_6	16S
S_5178	0.000562131	0	Underarm_2	16S
S_7845	0.000155779	0.000406534	Underarm_7	Shared
S_540	0	0.000562493	Underarm_10	2B
S_3733	0.000564475	0	Underarm_17	16S
S_3908	0.000564475	0	Underarm_17	16S
S_4610	0.000334576	0.00023004	Underarm_19	Shared
S_1939	0.000566562	0	Underarm_13	16S
S_6412	0.000569087	0	Underarm_4	16S
S_2248	0.000569619	0	Underarm_14	16S
S_7265	0.00024077	0.000330085	Underarm_6	Shared
S_4076	0.000570907	0	Underarm_18	16S
S_4142	0.000570907	0	Underarm_18	16S
S_4292	0.000570907	0	Underarm_18	16S
S_4344	0.000570907	0	Underarm_18	16S
S_2687	0.000571597	0	Underarm_15	16S
S_2916	0.000571597	0	Underarm_15	16S
S_4529	0.000573559	0	Underarm_19	16S
S_6677	0	0.000576489	Underarm_5	2B
S_1389	0	0.00057734	Underarm_12	2B
S_1409	0.000577942	0	Underarm_12	16S
S_8623	0.00058011	0	Underarm_9	16S
S_6760	0.000580768	0	Underarm_5	16S
S_447	0.000584112	0	Underarm_10	16S
S_574	0.000584112	0	Underarm_10	16S
S_665	0.000584112	0	Underarm_10	16S
S_1777	0.000584267	0	Underarm_13	16S
S_1845	0.000584267	0	Underarm_13	16S
S_2779	0.000295018	0.000290322	Underarm_15	Shared
S_7654	0.0005885	0	Underarm_7	16S
S_3442	0.000588777	0	Underarm_16	16S
S_3030	0.000590036	0	Underarm_15	16S
S_6092	0.000592458	0	Underarm_3	16S
S_4907	0.000593361	0	Underarm_2	16S
S_4927	0.000593361	0	Underarm_2	16S
S_5112	0.000593361	0	Underarm_2	16S
S_5231	0.000593361	0	Underarm_2	16S
S_6156	0.000597542	0	Underarm_4	16S
S_3891	0.000597679	0	Underarm_17	16S
S_5863	0	0.00059789	Underarm_3	2B
S_471	0.000598715	0	Underarm_10	16S
S_657	0.000598715	0	Underarm_10	16S
S_7235	0.000601926	0	Underarm_6	16S
S_3451	0.000603874	0	Underarm_16	16S
S_4594	0.000286779	0.000317671	Underarm_19	Shared
S_2747	0.000608474	0	Underarm_15	16S
S_2272	0.000435591	0.00017399	Underarm_14	Shared
S_3718	0.000614281	0	Underarm_17	16S
S_123	0.000439728	0.000177985	Underarm_1	Shared
S_3279	0.000618971	0	Underarm_16	16S
S_4877	0.00062459	0	Underarm_2	16S
S_6040	0.000627309	0	Underarm_3	16S
S_683	0.000627921	0	Underarm_10	16S
S_847	0.000627921	0	Underarm_10	16S
S_3932	0	0.000630446	Underarm_17	Eukaryota
S_3461	0.000634068	0	Underarm_16	16S
S_8399	0.000635359	0	Underarm_9	16S
S_8420	0.000635359	0	Underarm_9	16S
S_6750	0.00063608	0	Underarm_5	16S
S_6761	0.00063608	0	Underarm_5	16S
S_2204	0.000636633	0	Underarm_14	16S
S_7528	0.000640426	0	Underarm_7	16S
S_1342	0.000642158	0	Underarm_12	16S
S_1358	0.000642158	0	Underarm_12	16S
S_1384	0.000642158	0	Underarm_12	16S
S_1713	0.000642158	0	Underarm_12	16S
S_841	0.000642523	0	Underarm_10	16S
S_2750	0.000645352	0	Underarm_15	16S
S_2811	0.000645352	0	Underarm_15	16S
S_2890	0.000645352	0	Underarm_15	16S
S_6321	0.000512178	0.000135944	Underarm_4	Shared
S_7323	0.000280899	0.000367782	Underarm_6	Shared
S_3162	0.000649164	0	Underarm_16	16S
S_2817	0.000516281	0.00013453	Underarm_15	Shared
S_2155	0.000655088	0	Underarm_13	16S
S_4961	0.00065582	0	Underarm_2	16S
S_8448	0.000662983	0	Underarm_9	16S
S_8473	0.000662983	0	Underarm_9	16S
S_8525	0.000662983	0	Underarm_9	16S
S_8634	0.000662983	0	Underarm_9	16S
S_8682	0.000662983	0	Underarm_9	16S
S_6686	0.000663735	0	Underarm_5	16S
S_2930	0.00066379	0	Underarm_15	16S
S_3858	0.000664088	0	Underarm_17	16S
S_4634	0.000669152	0	Underarm_19	16S
S_691	0	0.000670509	Underarm_10	2B
S_5146	0	0.000675109	Underarm_2	2B
S_3083	0.000679358	0	Underarm_16	16S
S_3339	0.000679358	0	Underarm_16	16S
S_3847	0.00068069	0	Underarm_17	16S
S_827	0	0.000681362	Underarm_10	2B
S_7187	0.000682183	0	Underarm_6	16S
S_7306	0.000682183	0	Underarm_6	16S
S_1023	0.000202908	0.000482168	Underarm_11	Shared
S_3990	0.000685088	0	Underarm_18	16S
S_4004	0.000685088	0	Underarm_18	16S
S_4114	0.000685088	0	Underarm_18	16S
S_4206	0.000685088	0	Underarm_18	16S
S_4289	0.000685088	0	Underarm_18	16S
S_4343	0.000685088	0	Underarm_18	16S
S_643	0.000686332	0	Underarm_10	16S
S_5073	0.000687049	0	Underarm_2	16S
S_8363	0.000690608	0	Underarm_9	16S
S_8544	0.000690608	0	Underarm_9	16S
S_4361	0	0.000691074	Underarm_18	2B
S_3111	0.000694455	0	Underarm_16	16S
S_5745	0.00069701	0	Underarm_3	16S
S_6044	0.000313654	0.000384346	Underarm_3	Shared
S_1081	0.000698907	0	Underarm_11	16S
S_1370	0.000706373	0	Underarm_12	16S
S_7596	0.000190397	0.000518352	Underarm_7	Shared
S_6283	0.000711359	0	Underarm_4	16S
S_6329	0.000711359	0	Underarm_4	16S
S_3823	0.000713894	0	Underarm_17	16S
S_6390	0.000597542	0.000116426	Underarm_4	Shared
S_612	0.000715537	0	Underarm_10	16S
S_5746	0.000139402	0.000576348	Underarm_3	Shared
S_4572	0.000716949	0	Underarm_19	16S
S_4599	0.000716949	0	Underarm_19	16S
S_8442	0.000718232	0	Underarm_9	16S
S_4923	0.000718279	0	Underarm_2	16S
S_1087	0.000721452	0	Underarm_11	16S
S_5517	0	0.000721743	Underarm_20	2B
S_7112	0.000722311	0	Underarm_6	16S
S_1889	0.000725908	0	Underarm_13	16S
S_3540	0.000730497	0	Underarm_17	16S
S_5873	0.00073186	0	Underarm_3	16S
S_5942	0.00073186	0	Underarm_3	16S
S_8012	0	0.00073263	Underarm_8	2B
S_76	0.00073288	0	Underarm_1	16S
S_417	0	0.000735277	Underarm_1	2B
S_8164	0.000615619	0.000123152	Underarm_8	Shared
S_6531	0.000739813	0	Underarm_4	16S
S_1808	0.000743613	0	Underarm_13	16S
S_607	0.000744743	0	Underarm_10	16S
S_4736	0.000573559	0.000171661	Underarm_19	Shared
S_8588	0.000745856	0	Underarm_9	16S
S_6949	0.000746702	0	Underarm_5	16S
S_3648	0.000747099	0	Underarm_17	16S
S_4915	0.000749508	0	Underarm_2	16S
S_5195	0.000749508	0	Underarm_2	16S
S_3116	0.000754842	0	Underarm_16	16S
S_3178	0.000754842	0	Underarm_16	16S
S_2661	0.000755983	0	Underarm_15	16S
S_2834	0.000755983	0	Underarm_15	16S
S_555	0.000759346	0	Underarm_10	16S
S_7707	0.000761588	0	Underarm_7	16S
S_3779	0.000215829	0.000546993	Underarm_17	Shared
S_4423	0.000764745	0	Underarm_19	16S
S_1421	0.000770589	0	Underarm_12	16S
S_2444	0.000134028	0.000639209	Underarm_14	Shared
S_6909	0.000774358	0	Underarm_5	16S
S_1866	0.000779023	0	Underarm_13	16S
S_738	0.000248248	0.000531903	Underarm_10	Shared
S_7406	0.000682183	0.000103856	Underarm_6	Shared
S_1171	0.000789088	0	Underarm_11	16S
S_142	0.00079151	0	Underarm_1	16S
S_7972	0.00079151	0	Underarm_8	16S
S_3031	0.000792861	0	Underarm_15	16S
S_6140	0	0.000793121	Underarm_3	2B
S_6372	0.000796722	0	Underarm_4	16S
S_2094	0.000796728	0	Underarm_13	16S
S_532	0	0.000797598	Underarm_10	2B
S_4118	0.000799269	0	Underarm_18	16S
S_4134	0.000799269	0	Underarm_18	16S
S_4138	0.000799269	0	Underarm_18	16S
S_4294	0.000799269	0	Underarm_18	16S
S_8421	0.000801105	0	Underarm_9	16S
S_5601	0.000801639	0	Underarm_20	16S
S_6831	0.000802013	0	Underarm_5	16S
S_1500	0.000802697	0	Underarm_12	16S
S_2950	0.000811299	0	Underarm_15	16S
S_948	0.000811633	0	Underarm_11	16S
S_3268	0.00081523	0	Underarm_16	16S
S_284	0.000820826	0	Underarm_1	16S
S_6006	0	0.00082738	Underarm_3	2B
S_5049	0.000530902	0.000298684	Underarm_2	Shared
S_6846	0.000829669	0	Underarm_5	16S
S_6927	0.000829669	0	Underarm_5	16S
S_1993	0.000832138	0	Underarm_13	16S
S_551	0.00083236	0	Underarm_10	16S
S_675	0.00083236	0	Underarm_10	16S
S_267	0	0.000832392	Underarm_1	2B
S_6122	0	0.000833752	Underarm_3	2B
S_2923	0	0.000836957	Underarm_15	2B
S_7456	0	0.000840126	Underarm_6	2B
S_7290	0.000842697	0	Underarm_6	16S
S_2800	0.000848176	0	Underarm_15	16S
S_2941	0.000848176	0	Underarm_15	16S
S_3291	0.00028684	0.000562287	Underarm_16	Shared
S_112	0.000850141	0	Underarm_1	16S
S_778	0.000861565	0	Underarm_10	16S
S_2744	0.000866615	0	Underarm_15	16S
S_7788	0	0.000867074	Underarm_7	2B
S_7275	0.000120385	0.000748413	Underarm_6	Shared
S_6012	0.000871262	0	Underarm_3	16S
S_3406	0.000769939	0.000104418	Underarm_16	Shared
S_3262	0.000875617	0	Underarm_16	16S
S_1067	0.00087927	0	Underarm_11	16S
S_340	0.000879456	0	Underarm_1	16S
S_8007	0.000879456	0	Underarm_8	16S
S_17	0	0.000879565	Underarm_1	2B
S_3525	0.000879916	0	Underarm_17	16S
S_7543	0.00088275	0	Underarm_7	16S
S_7250	0.000882825	0	Underarm_6	16S
S_7314	0.000882825	0	Underarm_6	16S
S_8394	0.000883978	0	Underarm_9	16S
S_6842	0.00088498	0	Underarm_5	16S
S_4801	0	0.000887127	Underarm_19	2B
S_3952	0	0.000888839	Underarm_18	2B
S_5351	0.00089071	0	Underarm_20	16S
S_5609	0.00089071	0	Underarm_20	16S
S_2857	0	0.000894194	Underarm_15	2B
S_3541	0.000481464	0.00041462	Underarm_17	Shared
S_1228	0.000901815	0	Underarm_11	16S
S_1784	0.000902959	0	Underarm_13	16S
S_4435	0	0.000904118	Underarm_19	2B
S_3422	0.000905811	0	Underarm_16	16S
S_6081	0.000906113	0	Underarm_3	16S
S_4565	0.000908135	0	Underarm_19	16S
S_8167	0.000908771	0	Underarm_8	16S
S_5777	0.000104551	0.000807784	Underarm_3	Shared
S_4077	0.000913451	0	Underarm_18	16S
S_4116	0.000913451	0	Underarm_18	16S
S_4284	0.000913451	0	Underarm_18	16S
S_5254	0	0.000913661	Underarm_2	2B
S_7652	0.000917368	0	Underarm_7	16S
S_895	0	0.000919712	Underarm_11	2B
S_617	0.000919977	0	Underarm_10	16S
S_4639	0.000334576	0.000585967	Underarm_19	Shared
S_3428	0.000920908	0	Underarm_16	16S
S_7280	0.000922953	0	Underarm_6	16S
S_6504	0.000739813	0.000191398	Underarm_4	Shared
S_584	0.000700935	0.000230454	Underarm_10	Shared
S_1879	0.000566562	0.000368458	Underarm_13	Shared
S_372	0.000938086	0	Underarm_1	16S
S_7906	0.000938086	0	Underarm_8	16S
S_6483	0.000938994	0	Underarm_4	16S
S_6655	0.000940291	0	Underarm_5	16S
S_5786	0.000940963	0	Underarm_3	16S
S_2690	0.000626913	0.000315996	Underarm_15	Shared
S_3138	0.000769939	0.000173792	Underarm_16	Shared
S_3778	0.000946325	0	Underarm_17	16S
S_1217	0.000946906	0	Underarm_11	16S
S_1271	0.000946906	0	Underarm_11	16S
S_3206	0.000739745	0.000211495	Underarm_16	Shared
S_2673	0.000350334	0.000600995	Underarm_15	Shared
S_2697	0.000958808	0	Underarm_15	16S
S_2927	0.000958808	0	Underarm_15	16S
S_614	0.000963785	0	Underarm_10	16S
S_628	0.000963785	0	Underarm_10	16S
S_6518	0.000967448	0	Underarm_4	16S
S_1250	0.000969451	0	Underarm_11	16S
S_2536	0.000971703	0	Underarm_14	16S
S_1945	0.000973779	0	Underarm_13	16S
S_5754	0.000975814	0	Underarm_3	16S
S_2980	0.000977247	0	Underarm_15	16S
S_776	0.000978388	0	Underarm_10	16S
S_5301	0.000979781	0	Underarm_20	16S
S_5464	0.000979781	0	Underarm_20	16S
S_8575	0.000773481	0.000206575	Underarm_9	Shared
S_5626	0.000178142	0.000804779	Underarm_20	Shared
S_8651	0.000856354	0.000127872	Underarm_9	Shared
S_3071	0	0.000986062	Underarm_15	2B
S_5286	0.000534426	0.00045281	Underarm_20	Shared
S_5437	0.000712568	0.000280116	Underarm_20	Shared
S_595	0.000992991	0	Underarm_10	16S
S_5688	0	0.00099465	Underarm_20	Eukaryota
S_2805	0.000995685	0	Underarm_15	16S
S_6229	0.000995903	0	Underarm_4	16S
S_5215	0.000999344	0	Underarm_2	16S
S_1826	0.000495742	0.000504946	Underarm_13	Shared
S_3710	0	0.001001255	Underarm_17	2B
S_728	0.00026285	0.000738785	Underarm_10	Shared
S_4399	0.001003728	0	Underarm_19	16S
S_8320	0	0.00100649	Underarm_8	2B
S_2093	0.001009189	0	Underarm_13	16S
S_3212	0.001011489	0	Underarm_16	16S
S_2755	0.001014124	0	Underarm_15	16S
S_788	0.001022196	0	Underarm_10	16S
S_6671	0.001023258	0	Underarm_5	16S
S_5784	0.000836412	0.000187341	Underarm_3	Shared
S_8226	0.001026032	0	Underarm_8	16S
S_8275	0.001026032	0	Underarm_8	16S
S_1509	0.001027452	0	Underarm_12	16S
S_4097	0.001027632	0	Underarm_18	16S
S_4340	0.001027632	0	Underarm_18	16S
S_2364	0.000854429	0.000173226	Underarm_14	Shared
S_2018	0	0.001031898	Underarm_13	2B
S_486	0.00010222	0.000929812	Underarm_10	Shared
S_2931	0.001032563	0	Underarm_15	16S
S_7484	0.001038529	0	Underarm_7	16S
S_7491	0.001038529	0	Underarm_7	16S
S_289	0	0.001039807	Underarm_1	2B
S_8585	0.001049724	0	Underarm_9	16S
S_2723	0.001051001	0	Underarm_15	16S
S_705	0.001051402	0	Underarm_10	16S
S_6328	0.001052811	0	Underarm_4	16S
S_3094	0.001056779	0	Underarm_16	16S
S_3131	0.001056779	0	Underarm_16	16S
S_3372	0.001056779	0	Underarm_16	16S
S_511	0	0.001057779	Underarm_10	2B
S_6221	0.000825176	0.000232926	Underarm_4	Shared
S_5367	0.001068852	0	Underarm_20	16S
S_2749	0.00106944	0	Underarm_15	16S
S_6732	0.00107857	0	Underarm_5	16S
S_5977	0.001080365	0	Underarm_3	16S
S_6191	0.000227635	0.000853541	Underarm_4	Shared
S_1144	0.001082178	0	Underarm_11	16S
S_7278	0.001083467	0	Underarm_6	16S
S_3136	0.001086973	0	Underarm_16	16S
S_3334	0.001086973	0	Underarm_16	16S
S_2967	0.001087878	0	Underarm_15	16S
S_413	0	0.001089802	Underarm_1	Eukaryota
S_5201	0.001093033	0	Underarm_2	16S
S_1765	0.001097714	0	Underarm_13	16S
S_2852	0.000590036	0.000510817	Underarm_15	Shared
S_3329	0.00110207	0	Underarm_16	16S
S_8523	0.001104972	0	Underarm_9	16S
S_6848	0.001106225	0	Underarm_5	16S
S_467	0.001109813	0	Underarm_10	16S
S_3655	0.001112347	0	Underarm_17	16S
S_3701	0.001112347	0	Underarm_17	16S
S_1356	0	0.001117289	Underarm_12	2B
S_1521	0	0.001119004	Underarm_12	2B
S_3045	0	0.001119942	Underarm_15	2B
S_851	0	0.001120954	Underarm_10	Eukaryota
S_1682	0.001123776	0	Underarm_12	16S
S_2780	0.001124756	0	Underarm_15	16S
S_916	0.000360726	0.000764941	Underarm_11	Shared
S_8619	0.001132597	0	Underarm_9	16S
S_8626	0.001132597	0	Underarm_9	16S
S_2415	0.000971703	0.000162193	Underarm_14	Shared
S_3964	0.001141813	0	Underarm_18	16S
S_4040	0.001141813	0	Underarm_18	16S
S_4061	0.001141813	0	Underarm_18	16S
S_4071	0.001141813	0	Underarm_18	16S
S_4094	0.001141813	0	Underarm_18	16S
S_4197	0.001141813	0	Underarm_18	16S
S_2864	0.001143194	0	Underarm_15	16S
S_2891	0.001143194	0	Underarm_15	16S
S_2939	0.001143194	0	Underarm_15	16S
S_145	0.001143293	0	Underarm_1	16S
S_281	0.001143293	0	Underarm_1	16S
S_8304	0.001143293	0	Underarm_8	16S
S_3809	0.001145551	0	Underarm_17	16S
S_8143	0.000234522	0.000911719	Underarm_8	Shared
S_934	0.001149814	0	Underarm_11	16S
S_979	0.001149814	0	Underarm_11	16S
S_1211	0.001149814	0	Underarm_11	16S
S_2270	0.001155992	0	Underarm_14	16S
S_5277	0.001157923	0	Underarm_20	16S
S_8603	0.001160221	0	Underarm_9	16S
S_8640	0.001160221	0	Underarm_9	16S
S_6940	0.001161537	0	Underarm_5	16S
S_606	0.001168224	0	Underarm_10	16S
S_1972	0.001168535	0	Underarm_13	16S
S_8723	0.001049724	0.000119976	Underarm_9	Shared
S_903	0.001172359	0	Underarm_11	16S
S_7570	0.001177	0	Underarm_7	16S
S_5123	0.001186721	0	Underarm_2	16S
S_8352	0.001187845	0	Underarm_9	16S
S_3550	0.000647486	0.000541078	Underarm_17	Shared
S_2933	0.000442527	0.000747079	Underarm_15	Shared
S_969	0.001194905	0	Underarm_11	16S
S_2944	0	0.00119713	Underarm_15	2B
S_2735	0.000737545	0.000460184	Underarm_15	Shared
S_7595	0.001211618	0	Underarm_7	16S
S_3694	0.00121196	0	Underarm_17	16S
S_669	0.001212033	0	Underarm_10	16S
S_8427	0.00121547	0	Underarm_9	16S
S_6873	0.001216848	0	Underarm_5	16S
S_1429	0.0012201	0	Underarm_12	16S
S_4810	0	0.001227565	Underarm_19	Eukaryota
S_1418	0	0.001237015	Underarm_12	2B
S_6528	0.000825176	0.000421935	Underarm_4	Shared
S_4882	0.00124918	0	Underarm_2	16S
S_5032	0.00124918	0	Underarm_2	16S
S_5717	0.001254618	0	Underarm_3	16S
S_4187	0.001255995	0	Underarm_18	16S
S_8295	0.001260553	0	Underarm_8	16S
S_6578	0	0.001261814	Underarm_4	2B
S_1727	0	0.001267371	Underarm_12	2B
S_6829	0.001272159	0	Underarm_5	16S
S_957	0.001285086	0	Underarm_11	16S
S_725	0.000204439	0.001083333	Underarm_10	Shared
S_6413	0.001081266	0.000210676	Underarm_4	Shared
S_2102	0.00129247	0	Underarm_13	16S
S_706	0.000146028	0.001149845	Underarm_10	Shared
S_7704	0.001298162	0	Underarm_7	16S
S_921	0.001307632	0	Underarm_11	16S
S_1024	0.001307632	0	Underarm_11	16S
S_2773	0.000921931	0.000387594	Underarm_15	Shared
S_5249	0	0.00131654	Underarm_2	Eukaryota
S_8369	0.001325967	0	Underarm_9	16S
S_8690	0.001325967	0	Underarm_9	16S
S_5078	0	0.001325969	Underarm_2	2B
S_699	0.000496495	0.000832024	Underarm_10	Shared
S_1462	0.000256863	0.001083159	Underarm_12	Shared
S_259	0.001113977	0.000228442	Underarm_1	Shared
S_8740	0	0.001343442	Underarm_9	2B
S_3980	0.001027632	0.000319095	Underarm_18	Shared
S_83	0.001348499	0	Underarm_1	16S
S_1424	0.001348531	0	Underarm_12	16S
S_1263	0.001352722	0	Underarm_11	16S
S_6724	0.001355126	0	Underarm_5	16S
S_6826	0.001355126	0	Underarm_5	16S
S_2294	0.001357034	0	Underarm_14	16S
S_6566	0	0.001357207	Underarm_4	Eukaryota
S_2644	0.001364458	0	Underarm_15	16S
S_2825	0.001364458	0	Underarm_15	16S
S_8146	0.000205206	0.001160209	Underarm_8	Shared
S_6174	0.001365809	0	Underarm_4	16S
S_4083	0.001370176	0	Underarm_18	16S
S_4087	0.001370176	0	Underarm_18	16S
S_4265	0.001370176	0	Underarm_18	16S
S_4348	0.001370176	0	Underarm_18	16S
S_990	0.001375268	0	Underarm_11	16S
S_3490	0	0.001378658	Underarm_16	2B
S_1689	0.001380639	0	Underarm_12	16S
S_6931	0.001244503	0.000138443	Underarm_5	Shared
S_6395	0.000597542	0.000794806	Underarm_4	Shared
S_700	0.000861565	0.000532958	Underarm_10	Shared
S_2748	0.001401335	0	Underarm_15	16S
S_7076	0.001404494	0	Underarm_6	16S
S_7136	0.001404494	0	Underarm_6	16S
S_4985	0.001405328	0	Underarm_2	16S
S_1650	0.001412747	0	Underarm_12	16S
S_1785	0.001416406	0	Underarm_13	16S
S_6380	0.000910539	0.000517142	Underarm_4	Shared
S_3645	0.000946325	0.000484341	Underarm_17	Shared
S_648	0.001431075	0	Underarm_10	16S
S_4681	0.001433897	0	Underarm_19	16S
S_2043	0.001434111	0	Underarm_13	16S
S_5413	0.000979781	0.000456004	Underarm_20	Shared
S_8239	0.001436445	0	Underarm_8	16S
S_2699	0.000165948	0.00128968	Underarm_15	Shared
S_2677	0.001456651	0	Underarm_15	16S
S_1060	0.001465449	0	Underarm_11	16S
S_1955	0.000832138	0.00063746	Underarm_13	Shared
S_4016	0.000799269	0.000675245	Underarm_18	Shared
S_2905	0.001475089	0	Underarm_15	16S
S_2711	0.001309142	0.000168556	Underarm_15	Shared
S_4297	0.001484357	0	Underarm_18	16S
S_4341	0.001484357	0	Underarm_18	16S
S_7125	0	0.001487078	Underarm_6	2B
S_1070	0.001487995	0	Underarm_11	16S
S_3455	0.000920908	0.000567174	Underarm_16	Shared
S_4218	0.000913451	0.000576264	Underarm_18	Shared
S_2932	0.001493528	0	Underarm_15	16S
S_5803	0.001498571	0	Underarm_3	16S
S_6805	0.000995603	0.000507568	Underarm_5	Shared
S_642	0.001504089	0	Underarm_10	16S
S_1932	0.001504931	0	Underarm_13	16S
S_2770	0.001511967	0	Underarm_15	16S
S_8386	0.000110497	0.001404529	Underarm_9	Shared
S_1298	0	0.001522916	Underarm_11	Eukaryota
S_362	0.00152439	0	Underarm_1	16S
S_3859	0.001328176	0.000198399	Underarm_17	Shared
S_6315	0.001138174	0.000388417	Underarm_4	Shared
S_6641	0.00063608	0.000902354	Underarm_5	Shared
S_3276	0.001539878	0	Underarm_16	16S
S_2321	0.001407294	0.000141485	Underarm_14	Shared
S_6155	0.00156499	0	Underarm_4	16S
S_6159	0.00156499	0	Underarm_4	16S
S_5386	0.001157923	0.000407282	Underarm_20	Shared
S_2918	0.001567283	0	Underarm_15	16S
S_2993	0.001567283	0	Underarm_15	16S
S_8713	0.001574586	0	Underarm_9	16S
S_5250	0	0.001575282	Underarm_2	2B
S_3677	0.001577209	0	Underarm_17	16S
S_7945	0.001583021	0	Underarm_8	16S
S_3849	0.001477595	0.000107498	Underarm_17	Shared
S_3484	0	0.001598053	Underarm_16	2B
S_4037	0.001598538	0	Underarm_18	16S
S_5661	0.001603278	0	Underarm_20	16S
S_5336	0.001246994	0.000357734	Underarm_20	Shared
S_7930	0.001612336	0	Underarm_8	16S
S_549	0.001620911	0	Underarm_10	16S
S_2717	0.001622598	0	Underarm_15	16S
S_3273	0.001630459	0	Underarm_16	16S
S_2971	0.001475089	0.000161282	Underarm_15	Shared
S_1463	0.001637502	0	Underarm_12	16S
S_1583	0.001637502	0	Underarm_12	16S
S_6366	0.001650353	0	Underarm_4	16S
S_3256	0.001660653	0	Underarm_16	16S
S_1835	0.001664276	0	Underarm_13	16S
S_1049	0.001668358	0	Underarm_11	16S
S_1206	0.001668358	0	Underarm_11	16S
S_1400	0.00166961	0	Underarm_12	16S
S_241	0.001670966	0	Underarm_1	16S
S_8047	0.001377814	0.000293853	Underarm_8	Shared
S_3324	0	0.001673711	Underarm_16	2B
S_2704	0.001677914	0	Underarm_15	16S
S_2983	0.001677914	0	Underarm_15	16S
S_4676	0.00014339	0.001536305	Underarm_19	Shared
S_2746	0.001696353	0	Underarm_15	16S
S_60	0.001700281	0	Underarm_1	16S
S_4822	0	0.001701234	Underarm_19	2B
S_4589	0.00152949	0.000176846	Underarm_19	Shared
S_6079	0.001707674	0	Underarm_3	16S
S_5118	0	0.001709752	Underarm_2	2B
S_3746	0.001195358	0.000516742	Underarm_17	Shared
S_3958	0.00171272	0	Underarm_18	16S
S_3965	0.00171272	0	Underarm_18	16S
S_3972	0.00171272	0	Underarm_18	16S
S_4122	0.00171272	0	Underarm_18	16S
S_6694	0.001714649	0	Underarm_5	16S
S_8590	0.000248619	0.001473854	Underarm_9	Shared
S_8482	0.000165746	0.001556826	Underarm_9	Shared
S_5830	0.001603123	0.000122285	Underarm_3	Shared
S_507	0	0.001725738	Underarm_10	2B
S_299	0.001729597	0	Underarm_1	16S
S_1227	0.001758539	0	Underarm_11	16S
S_6613	0.00176996	0	Underarm_5	16S
S_2176	0	0.001787247	Underarm_13	Eukaryota
S_8766	0	0.001792914	Underarm_9	2B
S_2053	0.001805917	0	Underarm_13	16S
S_6718	0.001272159	0.000537633	Underarm_5	Shared
S_8241	0.001817542	0	Underarm_8	16S
S_3317	0.001570072	0.000249304	Underarm_16	Shared
S_3635	0.001826241	0	Underarm_17	16S
S_3963	0.001826901	0	Underarm_18	16S
S_4002	0.001826901	0	Underarm_18	16S
S_1504	0.001830149	0	Underarm_12	16S
S_3101	0.001841815	0	Underarm_16	16S
S_3150	0.001841815	0	Underarm_16	16S
S_7279	0.001845907	0	Underarm_6	16S
S_8136	0.001113977	0.000732477	Underarm_8	Shared
S_1199	0.001848721	0	Underarm_11	16S
S_811	0.001854556	0	Underarm_10	16S
S_2128	0.001859032	0	Underarm_13	16S
S_167	0	0.001862237	Underarm_1	2B
S_1488	0.001862257	0	Underarm_12	16S
S_6711	0.000608424	0.001254486	Underarm_5	Shared
S_1224	0.001871266	0	Underarm_11	16S
S_2242	0.001105731	0.000765786	Underarm_14	Shared
S_1868	0.001876737	0	Underarm_13	16S
S_7320	0.001886035	0	Underarm_6	16S
S_7666	0.001886662	0	Underarm_7	16S
S_7444	0	0.001889825	Underarm_6	Eukaryota
S_2261	0.001742365	0.000152386	Underarm_14	Shared
S_3269	0.001902203	0	Underarm_16	16S
S_8284	0.00073288	0.001170415	Underarm_8	Shared
S_3861	0.001909252	0	Underarm_17	16S
S_4914	0.001530246	0.000380533	Underarm_2	Shared
